timestamp,readable_timestamp,provider_id,federation_id,computation_time,total_time,kafka_latency_ms,peak_memory_mb,cpu_percent,bytes_transmitted,dataset_name,status,lattice_size,encryption_time,serialization_time,network_time,service_discovery_time,key_exchange_time,key_verification_time,message_count,retry_count,strategy,threshold,context_sensitivity,node_count,federation_start_time
1749804726.4179037,2025-06-13 09:52:06,ALM_1,fed_6vnkp8qo,3.7636775970458984,3.763875961303711,7.506132125854492,212.4375,0.0,89235,chess_example,completed,0,2.1457672119140625e-06,0.0002493858337402344,0.0022268295288085938,0.0010001659393310547,0.002401113510131836,0.0007841587066650391,2,0,Unknown,0.5,0.2,1,1749804722.6456976
1749824852.482933,2025-06-13 15:27:32,ALM_3,fed_78ymij5x,0.012173891067504883,0.0123748779296875,85.8910083770752,198.25390625,0.0,1561,connect,completed,0,1.430511474609375e-06,0.00013589859008789062,0.0010938644409179688,0.0008056163787841797,0.007450103759765625,0.005559444427490234,2,0,Unknown,0.5,0.2,1,1749824852.3838377
1749824853.381477,2025-06-13 15:27:33,ALM_2,fed_78ymij5x,0.009420394897460938,0.009706735610961914,984.199047088623,197.9296875,0.0,1565,connect,completed,0,1.6689300537109375e-06,0.00014710426330566406,0.0014576911926269531,0.0004763603210449219,0.0059833526611328125,0.0049169063568115234,2,0,Unknown,0.5,0.2,1,1749824852.386519
1749824853.3909576,2025-06-13 15:27:33,ALM_1,fed_78ymij5x,0.010593175888061523,0.010823488235473633,1009.8426342010498,197.3359375,0.0,1561,connect,completed,0,1.6689300537109375e-06,0.00014090538024902344,0.0009715557098388672,0.0007152557373046875,0.006024599075317383,0.004362583160400391,2,0,Unknown,0.5,0.2,1,1749824852.369194
1749824911.0595503,2025-06-13 15:28:31,ALM_5,fed_dps3ar4n,0.003992319107055664,0.005503416061401367,1.081705093383789,198.23046875,0.0,1567,connect,completed,0,1.1920928955078125e-06,0.00012636184692382812,0.0008153915405273438,0.0004813671112060547,0.0014154911041259766,0.00038933753967285156,2,0,Unknown,0.5,0.2,1,1749824911.0521917
1749824911.06083,2025-06-13 15:28:31,ALM_4,fed_dps3ar4n,0.004552364349365234,0.004845857620239258,1.1975765228271484,198.30078125,0.0,1563,connect,completed,0,1.1920928955078125e-06,0.00011467933654785156,0.0010805130004882812,0.000385284423828125,0.0012173652648925781,0.0004405975341796875,2,0,Unknown,0.5,0.2,1,1749824911.0540133
1749824911.061985,2025-06-13 15:28:31,ALM_1,fed_dps3ar4n,0.003200054168701172,0.0034122467041015625,1.1687278747558594,197.8359375,0.0,1565,connect,completed,0,9.5367431640625e-07,0.00011682510375976562,0.0014090538024902344,0.00042319297790527344,0.0010187625885009766,0.00037407875061035156,2,0,Unknown,0.5,0.2,1,1749824911.0567915
1749821902.5092266,2025-06-13 14:38:22,ALM_1,fed_l3fjin9q,0.004815101623535156,0.005082368850708008,1.1734962463378906,199.75390625,0.0,1553,skin,completed,0,7.152557373046875e-07,0.00012803077697753906,0.0006623268127441406,0.0019156932830810547,0.003226757049560547,0.00044655799865722656,2,0,Unknown,0.5,0.2,1,1749821902.5023677
1749821902.510109,2025-06-13 14:38:22,ALM_4,fed_l3fjin9q,0.004263877868652344,0.004598855972290039,0.8761882781982422,199.3125,0.0,1551,skin,completed,0,1.430511474609375e-06,0.0001285076141357422,0.001312255859375,0.0005576610565185547,0.0017535686492919922,0.0009377002716064453,2,0,Unknown,0.5,0.2,1,1749821902.5038068
1749821902.5118904,2025-06-13 14:38:22,ALM_2,fed_l3fjin9q,0.0034677982330322266,0.004313230514526367,1.2912750244140625,199.2734375,0.0,1547,skin,completed,0,2.1457672119140625e-06,0.00013256072998046875,0.0011272430419921875,0.00054931640625,0.0012445449829101562,0.0003986358642578125,2,0,Unknown,0.5,0.2,1,1749821902.505476
1749804697.5311728,2025-06-13 09:51:37,ALM_2,fed_wiv4vyot,2.546029567718506,2.546387195587158,918.426513671875,206.28125,0.0,1576,chess_example,completed,0,1.9073486328125e-06,0.00018262863159179688,0.0012905597686767578,0.0006096363067626953,0.002634763717651367,0.0017094612121582031,2,0,Unknown,0.5,0.2,1,1749804694.0654075
1749804698.2949605,2025-06-13 09:51:38,ALM_3,fed_wiv4vyot,3.3322248458862305,3.332458019256592,898.7665176391602,206.06640625,0.0,1976,chess_example,completed,0,1.6689300537109375e-06,0.00014901161193847656,0.001172780990600586,0.0005795955657958984,0.003190755844116211,0.0022258758544921875,2,0,Unknown,0.5,0.2,1,1749804694.0629158
1749804698.4891431,2025-06-13 09:51:38,ALM_4,fed_wiv4vyot,3.823681354522705,3.8238980770111084,625.3182888031006,206.77734375,0.0,82666,chess_example,completed,0,1.6689300537109375e-06,0.0002486705780029297,0.001962423324584961,0.0016293525695800781,0.005590677261352539,0.002112150192260742,2,0,Unknown,0.5,0.2,1,1749804694.0386226
1749804698.5059109,2025-06-13 09:51:38,ALM_1,fed_wiv4vyot,4.011999845504761,4.012228965759277,453.5982608795166,206.3125,0.0,76691,chess_example,completed,0,1.1920928955078125e-06,0.00021648406982421875,0.0030820369720458984,0.0007855892181396484,0.005152225494384766,0.0025691986083984375,2,0,Unknown,0.5,0.2,1,1749804694.0391734
1749804698.5813327,2025-06-13 09:51:38,ALM_5,fed_wiv4vyot,3.7676682472229004,3.7679553031921387,756.1254501342773,206.98046875,0.0,78797,chess_example,completed,0,2.86102294921875e-06,0.0002617835998535156,0.0023522377014160156,0.0006010532379150391,0.003561735153198242,0.002239227294921875,2,0,Unknown,0.5,0.2,1,1749804694.0561228
1749852885.1302276,2025-06-13 23:14:45,ALM_1,fed_gt42aqnl,0.0025794506072998047,0.0028553009033203125,2.6197433471679688,197.46484375,0.0,1563,chess,completed,0,1.1920928955078125e-06,0.0001323223114013672,0.001323699951171875,0.00044989585876464844,0.0011675357818603516,0.0004987716674804688,2,0,Unknown,0.5,0.2,1,1749852885.1238034
1749852885.1317227,2025-06-13 23:14:45,ALM_5,fed_gt42aqnl,0.004637479782104492,0.004904747009277344,4.080533981323242,198.58984375,0.0,1554,chess,completed,0,1.9073486328125e-06,0.000133514404296875,0.0017747879028320312,0.0006649494171142578,0.0013241767883300781,0.00035381317138671875,2,0,Unknown,0.5,0.2,1,1749852885.1217408
1749852885.1369536,2025-06-13 23:14:45,ALM_4,fed_gt42aqnl,0.0032045841217041016,0.0035219192504882812,3.1976699829101562,198.17578125,0.0,1555,chess,completed,0,1.9073486328125e-06,0.00013494491577148438,0.0016336441040039062,0.0006077289581298828,0.0014586448669433594,0.0005714893341064453,2,0,Unknown,0.5,0.2,1,1749852885.1288807
1749804755.019619,2025-06-13 09:52:35,ALM_2,fed_f18h3i6f,2.3234875202178955,2.3237416744232178,2.09808349609375,217.15625,0.0,1583,chess_example,completed,0,2.384185791015625e-06,0.00011610984802246094,0.0009696483612060547,0.0005376338958740234,0.0013570785522460938,0.0004527568817138672,2,0,Unknown,0.5,0.2,1,1749804752.6930914
1749804755.9039385,2025-06-13 09:52:35,ALM_3,fed_f18h3i6f,3.209514617919922,3.2097182273864746,1.842498779296875,216.81640625,0.0,1577,chess_example,completed,0,2.86102294921875e-06,0.00012254714965820312,0.0012683868408203125,0.0006811618804931641,0.0018463134765625,0.0004055500030517578,2,0,Unknown,0.5,0.2,1,1749804752.691674
