CPU_Usage,CPU_UsageFedFCA,CPU_Usage_Classical_FCA,RAM_Usage,RAM_UsageFedFCA,RAM_Usage_Classical_FCA,RAM_Used,RAM_UsedFedFCA,RAM_Used_Classical_FCA,Runtime FedFCA_ARES_LDP,Runtime_Classical_FCA,context_sensitivity,dataset_name,fraction,global_stability,num_providers,runtimeFedFCA,threshold,type_partition
36.2,36.2,7.65,15.4,15.4,15.5,1.6352787017822266,1.6352787017822266,1.64935302734375,38.3116238117218,451.37645721435547,0.6,mushroom,0.5,0,10,38.311564922332764,0.3,IID
26.3,26.3,7.65,15.55,15.55,15.5,1.6527175903320312,1.6527175903320312,1.64935302734375,39.80639123916626,451.37645721435547,0.7,mushroom,0.5,0,10,39.8063542842865,0.3,IID
7.65,7.65,7.65,15.55,15.55,15.5,1.6502666473388672,1.6502666473388672,1.64935302734375,43.12250256538391,451.37645721435547,0.8,mushroom,0.5,0,10,43.122464179992676,0.3,IID
26.3,26.3,7.65,15.5,15.5,15.5,1.6437053680419922,1.6437053680419922,1.64935302734375,37.652283906936646,451.37645721435547,0.9,mushroom,0.5,0,10,37.65222764015198,0.3,IID
33.3,33.3,7.65,15.5,15.5,15.5,1.6446475982666016,1.6446475982666016,1.64935302734375,41.869446992874146,451.37645721435547,0.1,mushroom,0.5,0,10,41.869407176971436,0.4,IID
0,0,7.65,15.5,15.5,15.5,1.6447372436523438,1.6447372436523438,1.64935302734375,39.78879427909851,451.37645721435547,0.2,mushroom,0.5,0,10,39.78875660896301,0.4,IID
30.95,30.95,7.65,15.55,15.55,15.5,1.6490135192871094,1.6490135192871094,1.64935302734375,42.258556604385376,451.37645721435547,0.3,mushroom,0.5,0,10,42.25848889350891,0.4,IID
42.5,42.5,7.65,15.6,15.6,15.5,1.6543312072753906,1.6543312072753906,1.64935302734375,38.2515504360199,451.37645721435547,0.4,mushroom,0.5,0,10,38.25151228904724,0.4,IID
4.75,4.75,7.65,15.45,15.45,15.5,1.6396427154541016,1.6396427154541016,1.64935302734375,44.12977337837219,451.37645721435547,0.5,mushroom,0.5,0,10,44.12973666191101,0.4,IID
2.5,2.5,7.65,15.45,15.45,15.5,1.639719009399414,1.639719009399414,1.64935302734375,42.460540771484375,451.37645721435547,0.6,mushroom,0.5,0,10,42.46050310134888,0.4,IID
4.75,4.75,7.65,15.6,15.6,15.5,1.6562061309814453,1.6562061309814453,1.64935302734375,42.609023332595825,451.37645721435547,0.7,mushroom,0.5,0,10,42.608986377716064,0.4,IID
30,30,7.65,15.6,15.6,15.5,1.6601696014404297,1.6601696014404297,1.64935302734375,41.24315428733826,451.37645721435547,0.8,mushroom,0.5,0,10,41.243096113204956,0.4,IID
28.599999999999998,28.599999999999998,7.65,15.6,15.6,15.5,1.661407470703125,1.661407470703125,1.64935302734375,39.046698808670044,451.37645721435547,0.9,mushroom,0.5,0,10,39.046653032302856,0.4,IID
25,25,7.65,15.5,15.5,15.5,1.6489830017089844,1.6489830017089844,1.64935302734375,36.793864488601685,451.37645721435547,0.1,mushroom,0.5,0,10,36.79379343986511,0.5,IID
36.55,36.55,7.65,15.350000000000001,15.350000000000001,15.5,1.6313724517822266,1.6313724517822266,1.64935302734375,41.74560260772705,451.37645721435547,0.2,mushroom,0.5,0,10,41.745564460754395,0.5,IID
